Sample in Buffer,Sample in Window,TRIGGER,inst_jtag_tunnel/_inst_jtag_tunnel_jtag_tck,u_ila_jtag__bscane2_SHIFT,_inst_jtag_tunnel_jtag_tdi,inst_jtag_tunnel/_inst_jtag_tunnel_jtag_tms,inst_jtag_tunnel/_system_debug_systemjtag_jtag_TDO_data,inst_jtag_tunnel/tdiRegister_reg_n_0,inst_jtag_tunnel/shiftCounter[6:0],inst_jtag_tunnel/posCounter_reg[7:0],inst_jtag_tunnel/negCounter_reg[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
980,980,0,0,0,0,0,1,0,00,00,00
981,981,0,0,0,0,0,1,0,00,00,00
982,982,0,0,0,0,0,1,0,00,00,00
983,983,0,0,0,0,0,1,0,00,00,00
984,984,0,0,0,0,0,1,0,00,00,00
985,985,0,0,0,0,0,1,0,00,00,00
986,986,0,0,0,0,0,1,0,00,00,00
987,987,0,0,0,0,0,1,0,00,00,00
988,988,0,0,0,0,0,1,0,00,00,00
989,989,0,0,0,0,0,1,0,00,00,00
990,990,0,0,0,0,0,1,0,00,00,00
991,991,0,0,0,0,0,1,0,00,00,00
992,992,0,0,0,0,0,1,0,00,00,00
993,993,0,0,0,0,0,1,0,00,00,00
994,994,0,0,0,0,0,1,0,00,00,00
995,995,0,0,0,0,0,1,0,00,00,00
996,996,0,0,0,0,0,1,0,00,00,00
997,997,0,0,0,0,0,1,0,00,00,00
998,998,0,0,0,0,0,1,0,00,00,00
999,999,0,0,0,0,0,1,0,00,00,00
1000,1000,0,0,0,0,0,1,0,00,00,00
1001,1001,0,0,0,0,0,1,0,00,00,00
1002,1002,0,0,0,0,0,1,0,00,00,00
1003,1003,0,0,0,0,0,1,0,00,00,00
1004,1004,0,0,0,0,0,1,0,00,00,00
1005,1005,0,0,0,0,0,1,0,00,00,00
1006,1006,0,0,0,0,0,1,0,00,00,00
1007,1007,0,0,0,0,0,1,0,00,00,00
1008,1008,0,0,0,0,0,1,0,00,00,00
1009,1009,0,0,0,0,0,1,0,00,00,00
1010,1010,0,0,0,0,0,1,0,00,00,00
1011,1011,0,0,0,0,0,1,0,00,00,00
1012,1012,0,0,0,0,0,1,0,00,00,00
1013,1013,0,0,0,0,0,1,0,00,00,00
1014,1014,0,0,0,0,0,1,0,00,00,00
1015,1015,0,0,0,0,0,1,0,00,00,00
1016,1016,0,0,0,0,0,1,0,00,00,00
1017,1017,0,0,0,0,0,1,0,00,00,00
1018,1018,0,0,0,0,0,1,0,00,00,00
1019,1019,0,0,0,0,0,1,0,00,00,00
1020,1020,0,0,0,0,0,1,0,00,00,00
1021,1021,0,0,0,0,0,1,0,00,00,00
1022,1022,0,0,0,0,0,1,0,00,00,00
1023,1023,0,0,0,0,0,1,0,00,00,00
1024,1024,0,0,0,0,0,1,0,00,00,00
1025,1025,0,0,0,0,0,1,0,00,00,00
1026,1026,0,0,0,0,0,1,0,00,00,00
1027,1027,0,0,0,0,0,1,0,00,00,00
1028,1028,0,0,0,0,0,1,0,00,00,00
1029,1029,0,0,0,0,0,1,0,00,00,00
1030,1030,0,0,0,0,0,1,0,00,00,00
1031,1031,0,0,0,0,0,1,0,00,00,00
1032,1032,0,0,0,0,0,1,0,00,00,00
1033,1033,0,0,0,0,0,1,0,00,00,00
1034,1034,0,0,0,0,0,1,0,00,00,00
1035,1035,0,0,0,0,0,1,0,00,00,00
1036,1036,0,0,0,0,0,1,0,00,00,00
1037,1037,0,0,0,0,0,1,0,00,00,00
1038,1038,0,0,0,0,0,1,0,00,00,00
1039,1039,0,0,0,0,0,1,0,00,00,00
1040,1040,0,0,0,0,0,1,0,00,00,00
1041,1041,0,0,0,0,0,1,0,00,00,00
1042,1042,0,0,0,0,0,1,0,00,00,00
1043,1043,0,0,0,0,0,1,0,00,00,00
1044,1044,0,0,0,0,0,1,0,00,00,00
1045,1045,0,0,0,0,0,1,0,00,00,00
1046,1046,0,0,0,0,0,1,0,00,00,00
1047,1047,0,0,0,0,0,1,0,00,00,00
1048,1048,0,0,0,0,0,1,0,00,00,00
1049,1049,0,0,0,0,0,1,0,00,00,00
1050,1050,0,0,0,0,0,1,0,00,00,00
1051,1051,0,0,0,0,0,1,0,00,00,00
1052,1052,0,0,0,0,0,1,0,00,00,00
1053,1053,0,0,0,0,0,1,0,00,00,00
1054,1054,0,0,0,0,0,1,0,00,00,00
1055,1055,0,0,0,0,0,1,0,00,00,00
1056,1056,0,0,0,0,0,1,0,00,00,00
1057,1057,0,0,0,0,0,1,0,00,00,00
1058,1058,0,0,0,0,0,1,0,00,00,00
1059,1059,0,0,0,0,0,1,0,00,00,00
1060,1060,0,0,0,0,0,1,0,00,00,00
1061,1061,0,0,0,0,0,1,0,00,00,00
1062,1062,0,0,0,0,0,1,0,00,00,00
1063,1063,0,0,0,0,0,1,0,00,00,00
1064,1064,0,0,0,0,0,1,0,00,00,00
1065,1065,0,0,0,0,0,1,0,00,00,00
1066,1066,0,0,0,0,0,1,0,00,00,00
1067,1067,0,0,0,0,0,1,0,00,00,00
1068,1068,0,0,0,0,0,1,0,00,00,00
1069,1069,0,0,0,0,0,1,0,00,00,00
1070,1070,0,0,0,0,0,1,0,00,00,00
1071,1071,0,0,0,0,0,1,0,00,00,00
1072,1072,0,0,0,0,0,1,0,00,00,00
1073,1073,0,0,0,0,0,1,0,00,00,00
1074,1074,0,0,0,0,0,1,0,00,00,00
1075,1075,0,0,0,0,0,1,0,00,00,00
1076,1076,0,0,0,0,0,1,0,00,00,00
1077,1077,0,0,0,0,0,1,0,00,00,00
1078,1078,0,0,0,0,0,1,0,00,00,00
1079,1079,0,0,0,0,0,1,0,00,00,00
1080,1080,0,0,0,0,0,1,0,00,00,00
1081,1081,0,0,0,0,0,1,0,00,00,00
1082,1082,0,0,0,0,0,1,0,00,00,00
1083,1083,0,0,0,0,0,1,0,00,00,00
1084,1084,0,0,0,0,0,1,0,00,00,00
1085,1085,0,0,0,0,0,1,0,00,00,00
1086,1086,0,0,0,0,0,1,0,00,00,00
1087,1087,0,0,0,0,0,1,0,00,00,00
1088,1088,0,0,0,0,0,1,0,00,00,00
1089,1089,0,0,0,0,0,1,0,00,00,00
1090,1090,0,0,0,0,0,1,0,00,00,00
1091,1091,0,0,0,0,0,1,0,00,00,00
1092,1092,0,0,0,0,0,1,0,00,00,00
1093,1093,0,0,0,0,0,1,0,00,00,00
1094,1094,0,0,0,0,0,1,0,00,00,00
1095,1095,0,0,0,0,0,1,0,00,00,00
1096,1096,0,0,0,0,0,1,0,00,00,00
1097,1097,0,0,0,0,0,1,0,00,00,00
1098,1098,0,0,0,0,0,1,0,00,00,00
1099,1099,0,0,0,0,0,1,0,00,00,00
1100,1100,0,0,0,0,0,1,0,00,00,00
1101,1101,0,0,0,0,0,1,0,00,00,00
1102,1102,0,0,0,0,0,1,0,00,00,00
1103,1103,0,0,0,0,0,1,0,00,00,00
1104,1104,0,0,0,0,0,1,0,00,00,00
1105,1105,0,0,0,0,0,1,0,00,00,00
1106,1106,0,0,0,0,0,1,0,00,00,00
1107,1107,0,0,0,0,0,1,0,00,00,00
1108,1108,0,0,0,0,0,1,0,00,00,00
1109,1109,0,0,0,0,0,1,0,00,00,00
1110,1110,0,0,0,0,0,1,0,00,00,00
1111,1111,0,0,0,0,0,1,0,00,00,00
1112,1112,0,0,0,0,0,1,0,00,00,00
1113,1113,0,0,0,0,0,1,0,00,00,00
1114,1114,0,0,0,0,0,1,0,00,00,00
1115,1115,0,0,0,0,0,1,0,00,00,00
1116,1116,0,0,0,0,0,1,0,00,00,00
1117,1117,0,0,0,0,0,1,0,00,00,00
1118,1118,0,0,0,0,0,1,0,00,00,00
1119,1119,0,0,0,0,0,1,0,00,00,00
1120,1120,0,0,0,0,0,1,0,00,00,00
1121,1121,0,0,0,0,0,1,0,00,00,00
1122,1122,0,0,0,0,0,1,0,00,00,00
1123,1123,0,0,0,0,0,1,0,00,00,00
1124,1124,0,0,0,0,0,1,0,00,00,00
1125,1125,0,0,0,0,0,1,0,00,00,00
1126,1126,0,0,0,0,0,1,0,00,00,00
1127,1127,0,0,0,0,0,1,0,00,00,00
1128,1128,0,0,0,0,0,1,0,00,00,00
1129,1129,0,0,0,0,0,1,0,00,00,00
1130,1130,0,0,0,0,0,1,0,00,00,00
1131,1131,0,0,0,0,0,1,0,00,00,00
1132,1132,0,0,0,0,0,1,0,00,00,00
1133,1133,0,0,0,0,0,1,0,00,00,00
1134,1134,0,0,0,0,0,1,0,00,00,00
1135,1135,0,0,0,0,0,1,0,00,00,00
1136,1136,0,0,0,0,0,1,0,00,00,00
1137,1137,0,0,0,0,0,1,0,00,00,00
1138,1138,0,0,0,0,0,1,0,00,00,00
1139,1139,0,0,0,0,0,1,0,00,00,00
1140,1140,0,0,0,0,0,1,0,00,00,00
1141,1141,0,0,0,0,0,1,0,00,00,00
1142,1142,0,0,0,0,0,1,0,00,00,00
1143,1143,0,0,0,0,0,1,0,00,00,00
1144,1144,0,0,0,0,0,1,0,00,00,00
1145,1145,0,0,0,0,0,1,0,00,00,00
1146,1146,0,0,0,0,0,1,0,00,00,00
1147,1147,0,0,0,0,0,1,0,00,00,00
1148,1148,0,0,0,0,0,1,0,00,00,00
1149,1149,0,0,0,0,0,1,0,00,00,00
1150,1150,0,0,0,0,0,1,0,00,00,00
1151,1151,0,0,0,0,0,1,0,00,00,00
1152,1152,0,0,0,0,0,1,0,00,00,00
1153,1153,0,0,0,0,0,1,0,00,00,00
1154,1154,0,0,0,0,0,1,0,00,00,00
1155,1155,0,0,0,0,0,1,0,00,00,00
1156,1156,0,0,0,0,0,1,0,00,00,00
1157,1157,0,0,0,0,0,1,0,00,00,00
1158,1158,0,0,0,0,0,1,0,00,00,00
1159,1159,0,0,0,0,0,1,0,00,00,00
1160,1160,0,0,0,0,0,1,0,00,00,00
1161,1161,0,0,0,0,0,1,0,00,00,00
1162,1162,0,0,0,0,0,1,0,00,00,00
1163,1163,0,0,0,0,0,1,0,00,00,00
1164,1164,0,0,0,0,0,1,0,00,00,00
1165,1165,0,0,0,0,0,1,0,00,00,00
1166,1166,0,0,0,0,0,1,0,00,00,00
1167,1167,0,0,0,0,0,1,0,00,00,00
1168,1168,0,0,0,0,0,1,0,00,00,00
1169,1169,0,0,0,0,0,1,0,00,00,00
1170,1170,0,0,0,0,0,1,0,00,00,00
1171,1171,0,0,0,0,0,1,0,00,00,00
1172,1172,0,0,0,0,0,1,0,00,00,00
1173,1173,0,0,0,0,0,1,0,00,00,00
1174,1174,0,0,0,0,0,1,0,00,00,00
1175,1175,0,0,0,0,0,1,0,00,00,00
1176,1176,0,0,0,0,0,1,0,00,00,00
1177,1177,0,0,0,0,0,1,0,00,00,00
1178,1178,0,0,0,0,0,1,0,00,00,00
1179,1179,0,0,0,0,0,1,0,00,00,00
1180,1180,0,0,0,0,0,1,0,00,00,00
1181,1181,0,0,0,0,0,1,0,00,00,00
1182,1182,0,0,0,0,0,1,0,00,00,00
1183,1183,0,0,0,0,0,1,0,00,00,00
1184,1184,0,0,0,0,0,1,0,00,00,00
1185,1185,0,0,0,0,0,1,0,00,00,00
1186,1186,0,0,0,0,0,1,0,00,00,00
1187,1187,0,0,0,0,0,1,0,00,00,00
1188,1188,0,0,0,0,0,1,0,00,00,00
1189,1189,0,0,0,0,0,1,0,00,00,00
1190,1190,0,0,0,0,0,1,0,00,00,00
1191,1191,0,0,0,0,0,1,0,00,00,00
1192,1192,0,0,0,0,0,1,0,00,00,00
1193,1193,0,0,0,0,0,1,0,00,00,00
1194,1194,0,0,0,0,0,1,0,00,00,00
1195,1195,0,0,0,0,0,1,0,00,00,00
1196,1196,0,0,0,0,0,1,0,00,00,00
1197,1197,0,0,0,0,0,1,0,00,00,00
1198,1198,0,0,0,0,0,1,0,00,00,00
1199,1199,0,0,0,0,0,1,0,00,00,00
1200,1200,0,0,0,0,0,1,0,00,00,00
1201,1201,0,0,0,0,0,1,0,00,00,00
1202,1202,0,0,0,0,0,1,0,00,00,00
1203,1203,0,0,0,0,0,1,0,00,00,00
1204,1204,0,0,0,0,0,1,0,00,00,00
1205,1205,0,0,0,0,0,1,0,00,00,00
1206,1206,0,0,0,0,0,1,0,00,00,00
1207,1207,0,0,0,0,0,1,0,00,00,00
1208,1208,0,0,0,0,0,1,0,00,00,00
1209,1209,0,0,0,0,0,1,0,00,00,00
1210,1210,0,0,0,0,0,1,0,00,00,00
1211,1211,0,0,0,0,0,1,0,00,00,00
1212,1212,0,0,0,0,0,1,0,00,00,00
1213,1213,0,0,0,0,0,1,0,00,00,00
1214,1214,0,0,0,0,0,1,0,00,00,00
1215,1215,0,0,0,0,0,1,0,00,00,00
1216,1216,0,0,0,0,0,1,0,00,00,00
1217,1217,0,0,0,0,0,1,0,00,00,00
1218,1218,0,0,0,0,0,1,0,00,00,00
1219,1219,0,0,0,0,0,1,0,00,00,00
1220,1220,0,0,0,0,0,1,0,00,00,00
1221,1221,0,0,0,0,0,1,0,00,00,00
1222,1222,0,0,0,0,0,1,0,00,00,00
1223,1223,0,0,0,0,0,1,0,00,00,00
1224,1224,0,0,0,0,0,1,0,00,00,00
1225,1225,0,0,0,0,0,1,0,00,00,00
1226,1226,0,0,0,0,0,1,0,00,00,00
1227,1227,0,0,0,0,0,1,0,00,00,00
1228,1228,0,0,0,0,0,1,0,00,00,00
1229,1229,0,0,0,0,0,1,0,00,00,00
1230,1230,0,0,0,0,0,1,0,00,00,00
1231,1231,0,0,0,0,0,1,0,00,00,00
1232,1232,0,0,0,0,0,1,0,00,00,00
1233,1233,0,0,0,0,0,1,0,00,00,00
1234,1234,0,0,0,0,0,1,0,00,00,00
1235,1235,0,0,0,0,0,1,0,00,00,00
1236,1236,0,0,0,0,0,1,0,00,00,00
1237,1237,0,0,0,0,0,1,0,00,00,00
1238,1238,0,0,0,0,0,1,0,00,00,00
1239,1239,0,0,0,0,0,1,0,00,00,00
1240,1240,0,0,0,0,0,1,0,00,00,00
1241,1241,0,0,0,0,0,1,0,00,00,00
1242,1242,0,0,0,0,0,1,0,00,00,00
1243,1243,0,0,0,0,0,1,0,00,00,00
1244,1244,0,0,0,0,0,1,0,00,00,00
1245,1245,0,0,0,0,0,1,0,00,00,00
1246,1246,0,0,0,0,0,1,0,00,00,00
1247,1247,0,0,0,0,0,1,0,00,00,00
1248,1248,0,0,0,0,0,1,0,00,00,00
1249,1249,0,0,0,0,0,1,0,00,00,00
1250,1250,0,0,0,0,0,1,0,00,00,00
1251,1251,0,0,0,0,0,1,0,00,00,00
1252,1252,0,0,0,0,0,1,0,00,00,00
1253,1253,0,0,0,0,0,1,0,00,00,00
1254,1254,0,0,0,0,0,1,0,00,00,00
1255,1255,0,0,0,0,0,1,0,00,00,00
1256,1256,0,0,0,0,0,1,0,00,00,00
1257,1257,0,0,0,0,0,1,0,00,00,00
1258,1258,0,0,0,0,0,1,0,00,00,00
1259,1259,0,0,0,0,0,1,0,00,00,00
1260,1260,0,0,0,0,0,1,0,00,00,00
1261,1261,0,0,0,0,0,1,0,00,00,00
1262,1262,0,0,0,0,0,1,0,00,00,00
1263,1263,0,0,0,0,0,1,0,00,00,00
1264,1264,0,0,0,0,0,1,0,00,00,00
1265,1265,0,0,0,0,0,1,0,00,00,00
1266,1266,0,0,0,0,0,1,0,00,00,00
1267,1267,0,0,0,0,0,1,0,00,00,00
1268,1268,0,0,0,0,0,1,0,00,00,00
1269,1269,0,0,0,0,0,1,0,00,00,00
1270,1270,0,0,0,0,0,1,0,00,00,00
1271,1271,0,0,0,0,0,1,0,00,00,00
1272,1272,0,0,0,0,0,1,0,00,00,00
1273,1273,0,0,0,0,0,1,0,00,00,00
1274,1274,0,0,0,0,0,1,0,00,00,00
1275,1275,0,0,0,0,0,1,0,00,00,00
1276,1276,0,0,0,0,0,1,0,00,00,00
1277,1277,0,0,0,0,0,1,0,00,00,00
1278,1278,0,0,0,0,0,1,0,00,00,00
1279,1279,0,0,0,0,0,1,0,00,00,00
1280,1280,0,0,0,0,0,1,0,00,00,00
1281,1281,0,0,0,0,0,1,0,00,00,00
1282,1282,0,0,0,0,0,1,0,00,00,00
1283,1283,0,0,0,0,0,1,0,00,00,00
1284,1284,0,0,0,0,0,1,0,00,00,00
1285,1285,0,0,0,0,0,1,0,00,00,00
1286,1286,0,0,0,0,0,1,0,00,00,00
1287,1287,0,0,0,0,0,1,0,00,00,00
1288,1288,0,0,0,0,0,1,0,00,00,00
1289,1289,0,0,0,0,0,1,0,00,00,00
1290,1290,0,0,0,0,0,1,0,00,00,00
1291,1291,0,0,0,0,0,1,0,00,00,00
1292,1292,0,0,0,0,0,1,0,00,00,00
1293,1293,0,0,0,0,0,1,0,00,00,00
1294,1294,0,0,0,0,0,1,0,00,00,00
1295,1295,0,0,0,0,0,1,0,00,00,00
1296,1296,0,0,0,0,0,1,0,00,00,00
1297,1297,0,0,0,0,0,1,0,00,00,00
1298,1298,0,0,0,0,0,1,0,00,00,00
1299,1299,0,0,0,0,0,1,0,00,00,00
1300,1300,0,0,0,0,0,1,0,00,00,00
1301,1301,0,0,0,0,0,1,0,00,00,00
1302,1302,0,0,0,0,0,1,0,00,00,00
1303,1303,0,0,0,0,0,1,0,00,00,00
1304,1304,0,0,0,0,0,1,0,00,00,00
1305,1305,0,0,0,0,0,1,0,00,00,00
1306,1306,0,0,0,0,0,1,0,00,00,00
1307,1307,0,0,0,0,0,1,0,00,00,00
1308,1308,0,0,0,0,0,1,0,00,00,00
1309,1309,0,0,0,0,0,1,0,00,00,00
1310,1310,0,0,0,0,0,1,0,00,00,00
1311,1311,0,0,0,0,0,1,0,00,00,00
1312,1312,0,0,0,0,0,1,0,00,00,00
1313,1313,0,0,0,0,0,1,0,00,00,00
1314,1314,0,0,0,0,0,1,0,00,00,00
1315,1315,0,0,0,0,0,1,0,00,00,00
1316,1316,0,0,0,0,0,1,0,00,00,00
1317,1317,0,0,0,0,0,1,0,00,00,00
1318,1318,0,0,0,0,0,1,0,00,00,00
1319,1319,0,0,0,0,0,1,0,00,00,00
1320,1320,0,0,0,0,0,1,0,00,00,00
1321,1321,0,0,0,0,0,1,0,00,00,00
1322,1322,0,0,0,0,0,1,0,00,00,00
1323,1323,0,0,0,0,0,1,0,00,00,00
1324,1324,0,0,0,0,0,1,0,00,00,00
1325,1325,0,0,0,0,0,1,0,00,00,00
1326,1326,0,0,0,0,0,1,0,00,00,00
1327,1327,0,0,0,0,0,1,0,00,00,00
1328,1328,0,0,0,0,0,1,0,00,00,00
1329,1329,0,0,0,0,0,1,0,00,00,00
1330,1330,0,0,0,0,0,1,0,00,00,00
1331,1331,0,0,0,0,0,1,0,00,00,00
1332,1332,0,0,0,0,0,1,0,00,00,00
1333,1333,0,0,0,0,0,1,0,00,00,00
1334,1334,0,0,0,0,0,1,0,00,00,00
1335,1335,0,0,0,0,0,1,0,00,00,00
1336,1336,0,0,0,0,0,1,0,00,00,00
1337,1337,0,0,0,0,0,1,0,00,00,00
1338,1338,0,0,0,0,0,1,0,00,00,00
1339,1339,0,0,0,0,0,1,0,00,00,00
1340,1340,0,0,0,0,0,1,0,00,00,00
1341,1341,0,0,0,0,0,1,0,00,00,00
1342,1342,0,0,0,0,0,1,0,00,00,00
1343,1343,0,0,0,0,0,1,0,00,00,00
1344,1344,0,0,0,0,0,1,0,00,00,00
1345,1345,0,0,0,0,0,1,0,00,00,00
1346,1346,0,0,0,0,0,1,0,00,00,00
1347,1347,0,0,0,0,0,1,0,00,00,00
1348,1348,0,0,0,0,0,1,0,00,00,00
1349,1349,0,0,0,0,0,1,0,00,00,00
1350,1350,0,0,0,0,0,1,0,00,00,00
1351,1351,0,0,0,0,0,1,0,00,00,00
1352,1352,0,0,0,0,0,1,0,00,00,00
1353,1353,0,0,0,0,0,1,0,00,00,00
1354,1354,0,0,0,0,0,1,0,00,00,00
1355,1355,0,0,0,0,0,1,0,00,00,00
1356,1356,0,0,0,0,0,1,0,00,00,00
1357,1357,0,0,0,0,0,1,0,00,00,00
1358,1358,0,0,0,0,0,1,0,00,00,00
1359,1359,0,0,0,0,0,1,0,00,00,00
1360,1360,0,0,0,0,0,1,0,00,00,00
1361,1361,0,0,0,0,0,1,0,00,00,00
1362,1362,0,0,0,0,0,1,0,00,00,00
1363,1363,0,0,0,0,0,1,0,00,00,00
1364,1364,0,0,0,0,0,1,0,00,00,00
1365,1365,0,0,0,0,0,1,0,00,00,00
1366,1366,0,0,0,0,0,1,0,00,00,00
1367,1367,0,0,0,0,0,1,0,00,00,00
1368,1368,0,0,0,0,0,1,0,00,00,00
1369,1369,0,0,0,0,0,1,0,00,00,00
1370,1370,0,0,0,0,0,1,0,00,00,00
1371,1371,0,0,0,0,0,1,0,00,00,00
1372,1372,0,0,0,0,0,1,0,00,00,00
1373,1373,0,0,0,0,0,1,0,00,00,00
1374,1374,0,0,0,0,0,1,0,00,00,00
1375,1375,0,0,0,0,0,1,0,00,00,00
1376,1376,0,0,0,0,0,1,0,00,00,00
1377,1377,0,0,0,0,0,1,0,00,00,00
1378,1378,0,0,0,0,0,1,0,00,00,00
1379,1379,0,0,0,0,0,1,0,00,00,00
1380,1380,0,0,0,0,0,1,0,00,00,00
1381,1381,0,0,0,0,0,1,0,00,00,00
1382,1382,0,0,0,0,0,1,0,00,00,00
1383,1383,0,0,0,0,0,1,0,00,00,00
1384,1384,0,0,0,0,0,1,0,00,00,00
1385,1385,0,0,0,0,0,1,0,00,00,00
1386,1386,0,0,0,0,0,1,0,00,00,00
1387,1387,0,0,0,0,0,1,0,00,00,00
1388,1388,0,0,0,0,0,1,0,00,00,00
1389,1389,0,0,0,0,0,1,0,00,00,00
1390,1390,0,0,0,0,0,1,0,00,00,00
1391,1391,0,0,0,0,0,1,0,00,00,00
1392,1392,0,0,0,0,0,1,0,00,00,00
1393,1393,0,0,0,0,0,1,0,00,00,00
1394,1394,0,0,0,0,0,1,0,00,00,00
1395,1395,0,0,0,0,0,1,0,00,00,00
1396,1396,0,0,0,0,0,1,0,00,00,00
1397,1397,0,0,0,0,0,1,0,00,00,00
1398,1398,0,0,0,0,0,1,0,00,00,00
1399,1399,0,0,0,0,0,1,0,00,00,00
1400,1400,0,0,0,0,0,1,0,00,00,00
1401,1401,0,0,0,0,0,1,0,00,00,00
1402,1402,0,0,0,0,0,1,0,00,00,00
1403,1403,0,0,0,0,0,1,0,00,00,00
1404,1404,0,0,0,0,0,1,0,00,00,00
1405,1405,0,0,0,0,0,1,0,00,00,00
1406,1406,0,0,0,0,0,1,0,00,00,00
1407,1407,0,0,0,0,0,1,0,00,00,00
1408,1408,0,0,0,0,0,1,0,00,00,00
1409,1409,0,0,0,0,0,1,0,00,00,00
1410,1410,0,0,0,0,0,1,0,00,00,00
1411,1411,0,0,0,0,0,1,0,00,00,00
1412,1412,0,0,0,0,0,1,0,00,00,00
1413,1413,0,0,0,0,0,1,0,00,00,00
1414,1414,0,0,0,0,0,1,0,00,00,00
1415,1415,0,0,0,0,0,1,0,00,00,00
1416,1416,0,0,0,0,0,1,0,00,00,00
1417,1417,0,0,0,0,0,1,0,00,00,00
1418,1418,0,0,0,0,0,1,0,00,00,00
1419,1419,0,0,0,0,0,1,0,00,00,00
1420,1420,0,0,0,0,0,1,0,00,00,00
1421,1421,0,0,0,0,0,1,0,00,00,00
1422,1422,0,0,0,0,0,1,0,00,00,00
1423,1423,0,0,0,0,0,1,0,00,00,00
1424,1424,0,0,0,0,0,1,0,00,00,00
1425,1425,0,0,0,0,0,1,0,00,00,00
1426,1426,0,0,0,0,0,1,0,00,00,00
1427,1427,0,0,0,0,0,1,0,00,00,00
1428,1428,0,0,0,0,0,1,0,00,00,00
1429,1429,0,0,0,0,0,1,0,00,00,00
1430,1430,0,0,0,0,0,1,0,00,00,00
1431,1431,0,0,0,0,0,1,0,00,00,00
1432,1432,0,0,0,0,0,1,0,00,00,00
1433,1433,0,0,0,0,0,1,0,00,00,00
1434,1434,0,0,0,0,0,1,0,00,00,00
1435,1435,0,0,0,0,0,1,0,00,00,00
1436,1436,0,0,0,0,0,1,0,00,00,00
1437,1437,0,0,0,0,0,1,0,00,00,00
1438,1438,0,0,0,0,0,1,0,00,00,00
1439,1439,0,0,0,0,0,1,0,00,00,00
1440,1440,0,0,0,0,0,1,0,00,00,00
1441,1441,0,0,0,0,0,1,0,00,00,00
1442,1442,0,0,0,0,0,1,0,00,00,00
1443,1443,0,0,0,0,0,1,0,00,00,00
1444,1444,0,0,0,0,0,1,0,00,00,00
1445,1445,0,0,0,0,0,1,0,00,00,00
1446,1446,0,0,0,0,0,1,0,00,00,00
1447,1447,0,0,0,0,0,1,0,00,00,00
1448,1448,0,0,0,0,0,1,0,00,00,00
1449,1449,0,0,0,0,0,1,0,00,00,00
1450,1450,0,0,0,0,0,1,0,00,00,00
1451,1451,0,0,0,0,0,1,0,00,00,00
1452,1452,0,0,0,0,0,1,0,00,00,00
1453,1453,0,0,0,0,0,1,0,00,00,00
1454,1454,0,0,0,0,0,1,0,00,00,00
1455,1455,0,0,0,0,0,1,0,00,00,00
1456,1456,0,0,0,0,0,1,0,00,00,00
1457,1457,0,0,0,0,0,1,0,00,00,00
1458,1458,0,0,0,0,0,1,0,00,00,00
1459,1459,0,0,0,0,0,1,0,00,00,00
1460,1460,0,0,0,0,0,1,0,00,00,00
1461,1461,0,0,0,0,0,1,0,00,00,00
1462,1462,0,0,0,0,0,1,0,00,00,00
1463,1463,0,0,0,0,0,1,0,00,00,00
1464,1464,0,0,0,0,0,1,0,00,00,00
1465,1465,0,0,0,0,0,1,0,00,00,00
1466,1466,0,0,0,0,0,1,0,00,00,00
1467,1467,0,0,0,0,0,1,0,00,00,00
1468,1468,0,0,0,0,0,1,0,00,00,00
1469,1469,0,0,0,0,0,1,0,00,00,00
1470,1470,0,0,0,0,0,1,0,00,00,00
1471,1471,0,0,0,0,0,1,0,00,00,00
1472,1472,0,0,0,0,0,1,0,00,00,00
1473,1473,0,0,0,0,0,1,0,00,00,00
1474,1474,0,0,0,0,0,1,0,00,00,00
1475,1475,0,0,0,0,0,1,0,00,00,00
1476,1476,0,0,0,0,0,1,0,00,00,00
1477,1477,0,0,0,0,0,1,0,00,00,00
1478,1478,0,0,0,0,0,1,0,00,00,00
1479,1479,0,0,0,0,0,1,0,00,00,00
1480,1480,0,0,0,0,0,1,0,00,00,00
1481,1481,0,0,0,0,0,1,0,00,00,00
1482,1482,0,0,0,0,0,1,0,00,00,00
1483,1483,0,0,0,0,0,1,0,00,00,00
1484,1484,0,0,0,0,0,1,0,00,00,00
1485,1485,0,0,0,0,0,1,0,00,00,00
1486,1486,0,0,0,0,0,1,0,00,00,00
1487,1487,0,0,0,0,0,1,0,00,00,00
1488,1488,0,0,0,0,0,1,0,00,00,00
1489,1489,0,0,0,0,0,1,0,00,00,00
1490,1490,0,0,0,0,0,1,0,00,00,00
1491,1491,0,0,0,0,0,1,0,00,00,00
1492,1492,0,0,0,0,0,1,0,00,00,00
1493,1493,0,0,0,0,0,1,0,00,00,00
1494,1494,0,0,0,0,0,1,0,00,00,00
1495,1495,0,0,0,0,0,1,0,00,00,00
1496,1496,0,0,0,0,0,1,0,00,00,00
1497,1497,0,0,0,0,0,1,0,00,00,00
1498,1498,0,0,0,0,0,1,0,00,00,00
1499,1499,0,0,0,0,0,1,0,00,00,00
1500,1500,0,0,0,0,0,1,0,00,00,00
1501,1501,0,0,0,0,0,1,0,00,00,00
1502,1502,0,0,0,0,0,1,0,00,00,00
1503,1503,0,0,0,0,0,1,0,00,00,00
1504,1504,0,0,0,0,0,1,0,00,00,00
1505,1505,0,0,0,0,0,1,0,00,00,00
1506,1506,0,0,0,0,0,1,0,00,00,00
